"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.979978083E0;-6.943184882E-2;2.202665508E-1;9.478943825E0;9.481756914E0
1.981975791E0;-8.379705995E-2;2.705447972E-1;9.557952881E0;9.562148279E0
1.983973500E0;-8.140286058E-2;3.043628931E-1;9.545981407E0;9.551179206E0
1.985971208E0;-8.379705995E-2;3.450643122E-1;9.431059837E0;9.437742367E0
1.987968916E0;-8.619125932E-2;3.594295382E-1;9.419088364E0;9.426337790E0
1.989966625E0;-9.337386489E-2;3.546411395E-1;9.462183952E0;9.469287944E0
1.991964333E0;-9.097966552E-2;3.594295382E-1;9.483732224E0;9.490976967E0
1.993962041E0;-1.005564705E-1;3.809773326E-1;9.478943825E0;9.487129775E0
1.995959750E0;-1.460463107E-1;3.977367580E-1;9.443030357E0;9.452531216E0
1.997957458E0;-1.843535304E-1;3.881599605E-1;9.471760750E0;9.481503366E0
1.999955166E0;-1.699883193E-1;3.402759135E-1;9.541193008E0;9.548772055E0
2.001952875E0;-1.604115069E-1;3.330933154E-1;9.500492096E0;9.507682845E0
2.003950583E0;-1.819593310E-1;3.785831332E-1;9.414299965E0;9.423665859E0
2.005948291E0;-1.723825186E-1;3.953425586E-1;9.488520622E0;9.498317486E0
2.007946000E0;-1.388636976E-1;3.642179370E-1;9.486125946E0;9.494130992E0
2.009943708E0;-1.173158810E-1;3.594295382E-1;9.488520622E0;9.496050558E0
2.011941416E0;-1.197100878E-1;3.761889338E-1;9.483732224E0;9.491945296E0
2.013939125E0;-1.101332754E-1;3.714005351E-1;9.433453560E0;9.441404226E0
2.015936729E0;-6.943184882E-2;3.498527110E-1;9.464578629E0;9.471296971E0
2.017934229E0;-2.154781483E-2;3.211222887E-1;9.541193008E0;9.546619708E0
2.019931729E0;-2.154781483E-2;3.091512918E-1;9.498097420E0;9.503151763E0
2.021929229E0;-3.830722719E-2;3.139396906E-1;9.500492096E0;9.505754869E0
2.023926729E0;-3.830722719E-2;3.163338900E-1;9.493309021E0;9.498655207E0
2.025924229E0;-3.830722719E-2;3.235165179E-1;9.474155426E0;9.479754818E0
2.027921729E0;-3.351882473E-2;3.235165179E-1;9.507674217E0;9.513235804E0
2.029919229E0;-1.675941236E-2;2.995744944E-1;9.514857292E0;9.519586916E0
2.031916729E0;-4.788403399E-3;2.513911724E-1;9.471760750E0;9.475097475E0
2.033914229E0;-2.394201700E-3;2.082955539E-1;9.478943825E0;9.481232452E0
2.035911729E0;-7.182605099E-3;1.819593310E-1;9.464578629E0;9.466330303E0
2.037909229E0;-9.576806799E-3;1.604115069E-1;9.488520622E0;9.489881304E0
2.039906729E0;-2.154781483E-2;1.364694983E-1;9.490914345E0;9.491919897E0
2.041904229E0;-4.788403213E-2;1.029506698E-1;9.443030357E0;9.443712938E0
2.043901729E0;-7.182604820E-2;9.097966552E-2;9.409511566E0;9.410225512E0
2.045899229E0;-8.140286058E-2;9.337386489E-2;9.462183952E0;9.462994782E0
2.047896729E0;-6.703764945E-2;5.267243832E-2;9.512462616E0;9.512844656E0
2.049894229E0;-3.591302410E-2;4.788403399E-3;9.500492096E0;9.500561180E0
2.051891729E0;-2.154781483E-2;-1.915361360E-2;9.464578629E0;9.464622538E0
2.053889229E0;-5.027823523E-2;-1.915361360E-2;9.440636635E0;9.440789947E0
2.055886729E0;-9.337386489E-2;-1.915361360E-2;9.426271439E0;9.426753353E0
2.057884229E0;-1.005564705E-1;-9.576806799E-3;9.462183952E0;9.462723100E0
2.059881729E0;-1.005564705E-1;1.436521020E-2;9.455001831E0;9.455547450E0
2.061879229E0;-1.173158810E-1;4.309562966E-2;9.476549149E0;9.477373266E0
2.063876729E0;-1.388636976E-1;3.591302410E-2;9.505280495E0;9.506362614E0
2.065874229E0;-1.508347094E-1;1.675941236E-2;9.474155426E0;9.475370865E0
2.067871729E0;-1.651999205E-1;2.633621916E-2;9.478943825E0;9.480419856E0
2.069869229E0;-1.867477298E-1;2.394201607E-2;9.466972351E0;9.468844356E0
2.071866729E0;-2.106897533E-1;3.351882473E-2;9.495702744E0;9.498098982E0
2.073864229E0;-2.130839527E-1;6.464344263E-2;9.522039413E0;9.524642678E0
2.075861729E0;-1.867477298E-1;1.101332754E-1;9.488520622E0;9.490997190E0
2.077859229E0;-1.580173075E-1;1.532289088E-1;9.500492096E0;9.503041546E0
2.079856729E0;-1.580173075E-1;1.484405100E-1;9.526827812E0;9.529294424E0
2.081854229E0;-1.747767180E-1;1.029506698E-1;9.543587685E0;9.545743116E0
2.083851729E0;-1.699883193E-1;6.943184882E-2;9.483732224E0;9.485509670E0
2.085849229E0;-1.604115069E-1;1.077390760E-1;9.462183952E0;9.464156841E0
2.087846729E0;-1.292868853E-1;1.604115069E-1;9.471760750E0;9.474001195E0
2.089844229E0;-5.985504389E-2;1.412578970E-1;9.466972351E0;9.468215350E0
2.091841729E0;-7.182605099E-3;9.337386489E-2;9.505280495E0;9.505741820E0
2.093839229E0;-4.309562966E-2;9.097966552E-2;9.478943825E0;9.479478391E0
2.095836729E0;-1.101332754E-1;1.628057212E-1;9.426271439E0;9.428320544E0
2.097834229E0;-1.125274822E-1;2.322375625E-1;9.471760750E0;9.475275638E0
2.099831729E0;-9.337386489E-2;2.489969730E-1;9.476549149E0;9.480279634E0
2.101829229E0;-1.029506698E-1;2.370259613E-1;9.416694641E0;9.420239812E0
2.103826729E0;-1.268926859E-1;2.298433632E-1;9.395146370E0;9.398814023E0
2.105824229E0;-1.532289088E-1;2.298433632E-1;9.404723167E0;9.408779141E0
2.107821729E0;-1.843535304E-1;2.178723514E-1;9.517251015E0;9.521529366E0
2.109819229E0;-2.035071403E-1;2.011129409E-1;9.536404610E0;9.540695701E0
2.111816729E0;-2.035071403E-1;1.891419291E-1;9.457395554E0;9.461475598E0
2.113814229E0;-2.130839527E-1;1.819593310E-1;9.447818756E0;9.451972980E0
2.115811729E0;-2.250549644E-1;1.819593310E-1;9.471760750E0;9.476181226E0
2.117809229E0;-2.418143749E-1;1.675941199E-1;9.466972351E0;9.471543036E0
2.119806729E0;-2.609679997E-1;1.388636976E-1;9.452607155E0;9.457228423E0
2.121804229E0;-2.947860956E-1;1.412578970E-1;9.524434090E0;9.530041834E0
2.123801729E0;-3.139396906E-1;1.628057212E-1;9.524434090E0;9.530997249E0
2.125799229E0;-3.283049166E-1;1.963245422E-1;9.455001831E0;9.462736764E0
2.127796729E0;-3.354875147E-1;2.035071403E-1;9.443030357E0;9.451179258E0
2.129794229E0;-3.283049166E-1;1.747767180E-1;9.483732224E0;9.491022490E0
2.131791729E0;-3.378817141E-1;1.723825186E-1;9.517251015E0;9.524806909E0
2.133789229E0;-3.714005351E-1;1.795651317E-1;9.486125946E0;9.495091756E0
2.135786729E0;-3.977367580E-1;1.604115069E-1;9.457395554E0;9.467114504E0
2.137784229E0;-3.977367580E-1;1.364694983E-1;9.447818756E0;9.457171760E0
2.139781729E0;-3.905541599E-1;1.292868853E-1;9.471760750E0;9.480690869E0
2.141779229E0;-3.857657611E-1;1.316810995E-1;9.531616211E0;9.540328230E0
2.143776729E0;-3.857657611E-1;1.388636976E-1;9.541193008E0;9.549998030E0
2.145774229E0;-3.761889338E-1;1.388636976E-1;9.469367027E0;9.477853826E0
2.147771729E0;-3.714005351E-1;1.173158810E-1;9.426271439E0;9.434314740E0
2.149769229E0;-3.833715618E-1;1.005564705E-1;9.407117844E0;9.415463424E0
2.151766781E0;-3.737947345E-1;9.097966552E-2;9.435848236E0;9.443687402E0
2.153764385E0;-3.594295382E-1;8.619125932E-2;9.493309021E0;9.500501813E0
2.155762041E0;-3.283049166E-1;8.379705995E-2;9.510068893E0;9.516103006E0
2.157759750E0;-2.876034677E-1;9.097966552E-2;9.428665161E0;9.433489268E0
2.159757510E0;-2.442085743E-1;1.197100878E-1;9.426271439E0;9.430194143E0
2.161755323E0;-2.178723514E-1;1.364694983E-1;9.495702744E0;9.499182222E0
2.163753135E0;-2.106897533E-1;1.436520964E-1;9.478943825E0;9.482373233E0
2.165750948E0;-2.250549644E-1;1.508347094E-1;9.483732224E0;9.487601263E0
2.167748812E0;-2.226607651E-1;1.221042871E-1;9.464578629E0;9.467984785E0
2.169746729E0;-1.867477298E-1;5.027823523E-2;9.514857292E0;9.516822574E0
2.171744645E0;-1.675941199E-1;1.436521020E-2;9.548376083E0;9.549857589E0
2.173742562E0;-1.891419291E-1;5.506663769E-2;9.512462616E0;9.514502195E0
2.175740479E0;-2.322375625E-1;1.173158810E-1;9.495702744E0;9.499266703E0
2.177738395E0;-2.322375625E-1;1.651999205E-1;9.505280495E0;9.509552176E0
2.179736312E0;-1.628057212E-1;1.675941199E-1;9.490914345E0;9.493790001E0
2.181734229E0;-6.224924326E-2;1.244984865E-1;9.495702744E0;9.496722879E0
2.183732145E0;3.830722719E-2;4.548983276E-2;9.469367027E0;9.469553773E0
2.185730062E0;1.125274822E-1;-2.873042040E-2;9.462183952E0;9.462896651E0
2.187727979E0;1.436520964E-1;-4.788403213E-2;9.464578629E0;9.465789847E0
2.189725895E0;1.268926859E-1;7.182605099E-3;9.464578629E0;9.465431948E0
2.191723812E0;9.337386489E-2;5.027823523E-2;9.476549149E0;9.477142520E0
2.193721729E0;7.900865376E-2;6.224924326E-2;9.493309021E0;9.493841873E0
2.195719645E0;1.029506698E-1;1.005564705E-1;9.474155426E0;9.475248360E0
2.197717562E0;1.436520964E-1;1.340752989E-1;9.471760750E0;9.473798806E0
2.199715479E0;1.580173075E-1;1.460463107E-1;9.483732224E0;9.486172879E0
2.201713395E0;1.963245422E-1;1.005564705E-1;9.455001831E0;9.457574454E0
2.203711312E0;2.609679997E-1;3.351882473E-2;9.452607155E0;9.456268283E0
2.205709229E0;2.876034677E-1;5.027823523E-2;9.416694641E0;9.421219752E0
2.207707093E0;2.561795712E-1;1.436520964E-1;9.435848236E0;9.440418202E0
2.209704906E0;2.178723514E-1;2.250549644E-1;9.493309021E0;9.498475365E0
2.211702718E0;1.915361285E-1;2.681505978E-1;9.505280495E0;9.510990911E0
2.213700531E0;1.675941199E-1;2.995744944E-1;9.455001831E0;9.461231014E0
2.215698239E0;1.508347094E-1;3.283049166E-1;9.443030357E0;9.449939553E0
2.217695843E0;1.723825186E-1;3.354875147E-1;9.512462616E0;9.519937638E0
2.219693448E0;2.154781520E-1;3.211222887E-1;9.524434090E0;9.532281736E0
2.221691052E0;2.561795712E-1;3.115454912E-1;9.519645691E0;9.528186745E0
2.223688656E0;2.394201756E-1;3.259107172E-1;9.498097420E0;9.506702605E0
2.225686260E0;1.651999205E-1;3.402759135E-1;9.500492096E0;9.508019183E0
2.227683864E0;9.337386489E-2;3.737947345E-1;9.488520622E0;9.496339546E0
2.229681468E0;6.703764945E-2;3.977367580E-1;9.478943825E0;9.487521521E0
2.231679073E0;1.053448766E-1;3.690063357E-1;9.514857292E0;9.522592741E0
2.233676677E0;1.436520964E-1;3.570353389E-1;9.517251015E0;9.525028978E0
2.235674281E0;1.244984865E-1;3.977367580E-1;9.510068893E0;9.519196645E0
2.237671885E0;1.197100878E-1;4.073135555E-1;9.464578629E0;9.474095390E0
2.239669437E0;1.412578970E-1;3.761889338E-1;9.457395554E0;9.465928510E0
2.241666937E0;1.819593310E-1;3.235165179E-1;9.495702744E0;9.502954421E0
2.243664437E0;2.370259613E-1;3.283049166E-1;9.517251015E0;9.525861237E0
2.245661937E0;2.633621991E-1;3.618237376E-1;9.407117844E0;9.417756749E0
2.247659437E0;2.801215947E-1;3.067570925E-1;9.361627579E0;9.370839821E0
2.249656937E0;2.947860956E-1;1.747767180E-1;9.397541046E0;9.403787719E0
2.251654437E0;3.067570925E-1;8.619125932E-2;9.435848236E0;9.441226657E0
2.253651937E0;3.163338900E-1;7.182604820E-2;9.447818756E0;9.453385920E0
2.255649437E0;2.899976671E-1;1.029506698E-1;9.443030357E0;9.448043174E0
2.257646937E0;2.681505978E-1;1.101332754E-1;9.452607155E0;9.457051132E0
2.259644437E0;2.585737705E-1;9.816227108E-2;9.469367027E0;9.473405308E0
2.261641937E0;2.130839527E-1;1.244984865E-1;9.481337547E0;9.484548821E0
2.263639437E0;1.795651317E-1;1.699883193E-1;9.488520622E0;9.491741846E0
2.265636937E0;1.723825186E-1;1.819593310E-1;9.464578629E0;9.467896997E0
2.267634437E0;1.628057212E-1;2.106897533E-1;9.498097420E0;9.501828796E0
2.269631937E0;1.556231081E-1;2.657563984E-1;9.531616211E0;9.536590198E0
2.271629437E0;1.484405100E-1;3.019686937E-1;9.510068893E0;9.516019653E0
2.273626937E0;1.699883193E-1;3.067570925E-1;9.498097420E0;9.504569982E0
2.275624437E0;1.915361285E-1;2.947860956E-1;9.524434090E0;9.530919665E0
2.277621937E0;1.939303428E-1;2.753331959E-1;9.517251015E0;9.523207665E0
2.279619437E0;1.699883193E-1;2.394201756E-1;9.514857292E0;9.519386920E0
2.281616937E0;1.197100878E-1;2.035071403E-1;9.519645691E0;9.522573168E0
2.283614437E0;9.816227108E-2;2.513911724E-1;9.522039413E0;9.525863108E0
2.285611937E0;1.149216816E-1;3.115454912E-1;9.481337547E0;9.487150746E0
2.287609437E0;1.244984865E-1;3.187280893E-1;9.478943825E0;9.485118001E0
2.289606937E0;1.053448766E-1;3.211222887E-1;9.474155426E0;9.480181333E0
2.291604437E0;7.422025502E-2;3.426701128E-1;9.466972351E0;9.473462775E0
2.293601937E0;3.351882473E-2;3.785831332E-1;9.469367027E0;9.476991115E0
2.295599437E0;4.788403399E-3;3.666121364E-1;9.471760750E0;9.478854313E0
2.297596937E0;0.000000000E0;2.777273953E-1;9.443030357E0;9.447113572E0
2.299594437E0;9.576806799E-3;1.963245422E-1;9.440636635E0;9.442682623E0
2.301591937E0;1.675941236E-2;1.484405100E-1;9.435848236E0;9.437030645E0
2.303589437E0;2.394201607E-2;1.197100878E-1;9.409511566E0;9.410303483E0
2.305586937E0;1.675941236E-2;6.943184882E-2;9.464578629E0;9.464848138E0
2.307584437E0;9.576806799E-3;-1.197100803E-2;9.522039413E0;9.522051754E0
2.309581937E0;2.394201700E-3;-5.267243832E-2;9.462183952E0;9.462330858E0
2.311579489E0;-7.182605099E-3;-6.464344263E-2;9.411906242E0;9.412130974E0
2.313577093E0;2.873042040E-2;-1.221042871E-1;9.464578629E0;9.465409844E0
2.315574750E0;9.097966552E-2;-1.580173075E-1;9.493309021E0;9.495059923E0
2.317572458E0;1.197100878E-1;-1.149216816E-1;9.493309021E0;9.494759274E0
2.319570218E0;1.149216816E-1;-5.985504389E-2;9.462183952E0;9.463071107E0
2.321568031E0;1.149216816E-1;-1.436521020E-2;9.455001831E0;9.455711130E0
2.323565895E0;1.340752989E-1;0.000000000E0;9.536404610E0;9.537347066E0
2.325563812E0;1.460463107E-1;-9.576806799E-3;9.502885818E0;9.504012843E0
2.327561781E0;1.053448766E-1;9.576806799E-3;9.407117844E0;9.407712548E0
2.329559802E0;3.591302410E-2;6.464344263E-2;9.498097420E0;9.498385290E0
2.331557823E0;-1.436521020E-2;1.484405100E-1;9.567529678E0;9.568691922E0
2.333555843E0;-3.830722719E-2;2.059013397E-1;9.548376083E0;9.550672680E0
2.335553864E0;-9.337386489E-2;2.370259613E-1;9.505280495E0;9.508693773E0
2.337551885E0;-1.651999205E-1;2.513911724E-1;9.447818756E0;9.452606402E0
2.339549906E0;-2.154781520E-1;2.585737705E-1;9.466972351E0;9.472953960E0
2.341547927E0;-2.489969730E-1;2.923918962E-1;9.483732224E0;9.491505118E0
2.343545948E0;-2.753331959E-1;2.947860956E-1;9.483732224E0;9.492306574E0
2.345543968E0;-3.019686937E-1;2.418143749E-1;9.507674217E0;9.515541409E0
2.347541989E0;-3.163338900E-1;1.915361285E-1;9.483732224E0;9.490939369E0
2.349540010E0;-3.139396906E-1;1.747767180E-1;9.462183952E0;9.469003653E0
2.351538031E0;-2.971802950E-1;1.699883193E-1;9.462183952E0;9.468375642E0
2.353536052E0;-2.899976671E-1;1.891419291E-1;9.450213432E0;9.456553666E0
2.355534073E0;-3.019686937E-1;2.274491638E-1;9.435848236E0;9.443418351E0
2.357532093E0;-3.259107172E-1;2.561795712E-1;9.419088364E0;9.428206159E0
2.359530114E0;-3.498527110E-1;2.322375625E-1;9.402329445E0;9.411701769E0
2.361528135E0;-3.690063357E-1;1.460463107E-1;9.476549149E0;9.484855242E0
2.363526156E0;-3.522469103E-1;1.436521020E-2;9.493309021E0;9.499852652E0
2.365524177E0;-3.019686937E-1;-6.464344263E-2;9.483732224E0;9.488758652E0
2.367522198E0;-2.923918962E-1;-7.182604820E-2;9.483732224E0;9.488510362E0
2.369520218E0;-3.283049166E-1;-3.830722719E-2;9.490914345E0;9.496668187E0
2.371518239E0;-3.666121364E-1;-2.633621916E-2;9.512462616E0;9.519561076E0
2.373516260E0;-3.953425586E-1;-3.351882473E-2;9.455001831E0;9.463322824E0
2.375514229E0;-4.144961834E-1;-1.436521020E-2;9.455001831E0;9.464093885E0
2.377512145E0;-4.384381771E-1;2.394201700E-3;9.471760750E0;9.481903051E0
2.379509593E0;-4.791396260E-1;2.873042040E-2;9.452607155E0;9.464786434E0
2.381506573E0;-4.935048223E-1;2.873042040E-2;9.445425034E0;9.458352209E0
2.383503552E0;-4.839280248E-1;1.197100803E-2;9.457395554E0;9.469776148E0
2.385500531E0;-4.719569981E-1;-1.197100803E-2;9.450213432E0;9.461998765E0
2.387497510E0;-4.743511975E-1;-4.070143029E-2;9.459790230E0;9.471763133E0
2.389494489E0;-4.839280248E-1;-3.351882473E-2;9.522039413E0;9.534387470E0
2.391491520E0;-4.671685994E-1;-1.915361360E-2;9.512462616E0;9.523946576E0
2.393488604E0;-4.432265759E-1;-9.576806799E-3;9.464578629E0;9.474955943E0
2.395485739E0;-4.288613796E-1;-9.576806799E-3;9.431059837E0;9.440810529E0
2.397482927E0;-4.288613796E-1;-4.070143029E-2;9.431059837E0;9.440893408E0
2.399480166E0;-4.432265759E-1;-5.985504389E-2;9.502885818E0;9.513404822E0
2.401477458E0;-4.575918019E-1;-2.154781483E-2;9.500492096E0;9.511530089E0
2.403474802E0;-4.647744000E-1;1.675941236E-2;9.455001831E0;9.466433106E0
2.405472198E0;-4.791396260E-1;-2.394201700E-3;9.435848236E0;9.448005739E0
2.407469645E0;-4.839280248E-1;-4.309562966E-2;9.481337547E0;9.493777186E0
2.409467145E0;-4.767454267E-1;-8.619125932E-2;9.505280495E0;9.517619052E0
2.411464750E0;-4.432265759E-1;-1.029506698E-1;9.490914345E0;9.501815813E0
2.413462458E0;-4.025251567E-1;-9.576806426E-2;9.471760750E0;9.480793729E0
2.415460218E0;-3.761889338E-1;-8.858546615E-2;9.426271439E0;9.434190942E0
2.417458031E0;-3.498527110E-1;-8.858546615E-2;9.445425034E0;9.452317090E0
2.419455895E0;-3.091512918E-1;-1.029506698E-1;9.469367027E0;9.474971518E0
2.421453812E0;-2.681505978E-1;-1.101332754E-1;9.490914345E0;9.495340393E0
2.423451781E0;-2.466027737E-1;-1.053448766E-1;9.512462616E0;9.516241668E0
2.425449802E0;-2.442085743E-1;-7.900865376E-2;9.524434090E0;9.527891945E0
2.427447875E0;-2.561795712E-1;-4.309562966E-2;9.500492096E0;9.504043101E0
2.429446000E0;-2.537853718E-1;4.788403399E-3;9.510068893E0;9.513455750E0
2.431444177E0;-2.250549644E-1;5.267243832E-2;9.502885818E0;9.505696345E0
2.433442406E0;-2.154781520E-1;9.816227108E-2;9.462183952E0;9.465146159E0
2.435440687E0;-2.466027737E-1;1.651999205E-1;9.455001831E0;9.459659802E0
2.437439020E0;-2.753331959E-1;1.939303428E-1;9.457395554E0;9.463389879E0
2.439437406E0;-2.394201756E-1;1.819593310E-1;9.466972351E0;9.471747289E0
2.441435843E0;-1.675941199E-1;1.316810995E-1;9.478943825E0;9.481339765E0
2.443434281E0;-1.292868853E-1;6.224924326E-2;9.455001831E0;9.456090614E0
2.445432718E0;-1.125274822E-1;-1.915361360E-2;9.433453560E0;9.434144124E0
2.447431156E0;-1.125274822E-1;-4.309562966E-2;9.478943825E0;9.479709684E0
2.449429593E0;-1.077390760E-1;-5.506663769E-2;9.488520622E0;9.489292052E0
2.451428031E0;-1.005564705E-1;-1.101332754E-1;9.505280495E0;9.506450348E0
2.453426468E0;-1.197100878E-1;-1.532289088E-1;9.500492096E0;9.502481764E0
2.455424906E0;-1.077390760E-1;-1.628057212E-1;9.502885818E0;9.504890967E0
2.457423343E0;-1.077390760E-1;-1.173158810E-1;9.490914345E0;9.492250830E0
2.459421677E0;-1.699883193E-1;-3.830722719E-2;9.471760750E0;9.473363456E0
2.461419906E0;-2.633621991E-1;-9.576806799E-3;9.464578629E0;9.468246933E0
2.463417927E0;-3.259107172E-1;1.197100803E-2;9.512462616E0;9.518051593E0
2.465415739E0;-2.852092683E-1;5.267243832E-2;9.507674217E0;9.512096916E0
2.467413395E0;-2.226607651E-1;1.173158810E-1;9.455001831E0;9.458350832E0
2.469410895E0;-2.322375625E-1;2.059013397E-1;9.481337547E0;9.486416148E0
2.471408395E0;-2.394201756E-1;2.777273953E-1;9.490914345E0;9.497995032E0
2.473405895E0;-2.035071403E-1;3.115454912E-1;9.478943825E0;9.486245400E0
2.475403395E0;-1.628057212E-1;2.947860956E-1;9.455001831E0;9.460996997E0
2.477400895E0;-1.675941199E-1;2.681505978E-1;9.488520622E0;9.493788292E0
2.479398395E0;-1.723825186E-1;2.489969730E-1;9.543587685E0;9.548391546E0
2.481395895E0;-1.316810995E-1;1.987187415E-1;9.498097420E0;9.501088551E0
2.483393395E0;-6.943184882E-2;1.388636976E-1;9.507674217E0;9.508941735E0
2.485390895E0;-4.548983276E-2;1.053448766E-1;9.500492096E0;9.501185028E0
2.487388395E0;-6.703764945E-2;1.316810995E-1;9.466972351E0;9.468125446E0
2.489385895E0;-9.576806426E-2;2.035071403E-1;9.478943825E0;9.481611820E0
2.491383395E0;-1.292868853E-1;2.729389966E-1;9.481337547E0;9.486146345E0
2.493380895E0;-1.747767180E-1;3.091512918E-1;9.462183952E0;9.468846106E0
2.495378395E0;-1.939303428E-1;3.019686937E-1;9.464578629E0;9.471380189E0
2.497375895E0;-2.011129409E-1;2.876034677E-1;9.423876762E0;9.430409079E0
2.499373395E0;-2.202665508E-1;2.298433632E-1;9.385569572E0;9.390967018E0
2.501370895E0;-2.394201756E-1;1.628057212E-1;9.447818756E0;9.452254068E0
2.503368395E0;-2.537853718E-1;1.316810995E-1;9.481337547E0;9.485647506E0
2.505365895E0;-2.537853718E-1;1.149216816E-1;9.469367027E0;9.473464303E0
2.507363448E0;-2.442085743E-1;1.029506698E-1;9.421483040E0;9.425209777E0
2.509361052E0;-2.346317619E-1;7.661445439E-2;9.399934769E0;9.403174756E0
2.511358708E0;-2.322375625E-1;4.548983276E-2;9.459790230E0;9.462749854E0
2.513356416E0;-2.537853718E-1;1.675941236E-2;9.478943825E0;9.482355400E0
2.515354177E0;-2.729389966E-1;1.915361360E-2;9.471760750E0;9.475711807E0
2.517351989E0;-2.633621991E-1;3.830722719E-2;9.455001831E0;9.458746572E0
2.519349854E0;-2.154781520E-1;2.633621916E-2;9.447818756E0;9.450312359E0
2.521347770E0;-1.556231081E-1;-4.309562966E-2;9.476549149E0;9.477924855E0
2.523345687E0;-1.268926859E-1;-1.077390760E-1;9.471760750E0;9.473223378E0
2.525343604E0;-1.340752989E-1;-1.149216816E-1;9.457395554E0;9.459044023E0
2.527341520E0;-1.604115069E-1;-8.140286058E-2;9.428665161E0;9.430380957E0
2.529339437E0;-1.771709323E-1;-4.309562966E-2;9.512462616E0;9.514209993E0
2.531337354E0;-1.867477298E-1;-4.548983276E-2;9.517251015E0;9.519191716E0
2.533335270E0;-1.915361285E-1;-6.943184882E-2;9.421483040E0;9.423685560E0
2.535333187E0;-1.532289088E-1;-1.173158810E-1;9.514857292E0;9.516814142E0
2.537331104E0;-8.379705995E-2;-1.867477298E-1;9.562741280E0;9.564931649E0
2.539329020E0;-3.591302410E-2;-2.274491638E-1;9.486125946E0;9.488920293E0
2.541326937E0;-4.070143029E-2;-2.202665508E-1;9.450213432E0;9.452867706E0
2.543324854E0;-3.112462163E-2;-2.059013397E-1;9.457395554E0;9.459687879E0
2.545322770E0;2.873042040E-2;-1.915361285E-1;9.522039413E0;9.524008931E0
2.547320687E0;8.379705995E-2;-1.628057212E-1;9.510068893E0;9.511831475E0
2.549318604E0;1.053448766E-1;-1.173158810E-1;9.490914345E0;9.492223957E0
2.551316520E0;8.858546615E-2;-6.224924326E-2;9.435848236E0;9.436469376E0
2.553314437E0;5.746084079E-2;4.788403399E-3;9.402329445E0;9.402506244E0
2.555312354E0;5.027823523E-2;4.309562966E-2;9.356839180E0;9.357073505E0
2.557310270E0;8.140286058E-2;2.633621916E-2;9.416694641E0;9.417083306E0
2.559308187E0;8.619125932E-2;1.915361360E-2;9.548376083E0;9.548784301E0
2.561306104E0;5.746084079E-2;5.267243832E-2;9.512462616E0;9.512781988E0
2.563304020E0;2.873042040E-2;1.149216816E-1;9.452607155E0;9.453349378E0
2.565301937E0;0.000000000E0;1.723825186E-1;9.433453560E0;9.435028447E0
2.567299854E0;-1.915361360E-2;2.226607651E-1;9.469367027E0;9.472003831E0
2.569297770E0;-1.197100803E-2;2.729389966E-1;9.488520622E0;9.492452929E0
2.571295687E0;2.394201607E-2;3.402759135E-1;9.502885818E0;9.509006247E0
2.573293604E0;5.027823523E-2;4.097077549E-1;9.493309021E0;9.502278912E0
2.575291520E0;4.788403213E-2;4.144961834E-1;9.445425034E0;9.454636642E0
2.577289437E0;5.985504389E-2;3.570353389E-1;9.474155426E0;9.481069449E0
2.579287302E0;1.005564705E-1;3.115454912E-1;9.524434090E0;9.530058600E0
2.581285114E0;1.436520964E-1;2.947860956E-1;9.517251015E0;9.522898805E0
2.583282927E0;1.340752989E-1;3.019686937E-1;9.459790230E0;9.465558223E0
2.585280739E0;1.029506698E-1;2.585737705E-1;9.443030357E0;9.447130864E0
2.587278500E0;9.097966552E-2;1.795651317E-1;9.505280495E0;9.507411752E0
2.589276208E0;9.816227108E-2;1.532289088E-1;9.526827812E0;9.528565637E0
2.591273864E0;9.097966552E-2;1.460463107E-1;9.493309021E0;9.494868245E0
2.593271468E0;6.464344263E-2;1.244984865E-1;9.483732224E0;9.484769662E0
2.595269073E0;7.182605099E-3;1.005564705E-1;9.488520622E0;9.489056159E0
2.597266677E0;-6.703764945E-2;9.816227108E-2;9.522039413E0;9.522781341E0
2.599264281E0;-1.268926859E-1;1.053448766E-1;9.550769806E0;9.552193632E0
2.601261885E0;-1.675941199E-1;1.340752989E-1;9.493309021E0;9.495734840E0
2.603259489E0;-1.987187415E-1;1.436520964E-1;9.452607155E0;9.455786963E0
2.605257093E0;-2.082955539E-1;1.029506698E-1;9.443030357E0;9.445888429E0
2.607254698E0;-2.226607651E-1;6.224924326E-2;9.462183952E0;9.465008079E0
2.609252302E0;-2.466027737E-1;2.154781483E-2;9.466972351E0;9.470208167E0
2.611249906E0;-2.753331959E-1;-3.112462163E-2;9.459790230E0;9.463847437E0
2.613247510E0;-2.681505978E-1;-1.053448766E-1;9.481337547E0;9.485713678E0
2.615245114E0;-2.322375625E-1;-1.651999205E-1;9.495702744E0;9.499978731E0
2.617242718E0;-2.011129409E-1;-1.939303428E-1;9.486125946E0;9.490239241E0
2.619240323E0;-1.747767180E-1;-1.843535304E-1;9.488520622E0;9.491920603E0
2.621237927E0;-1.484405100E-1;-1.484405100E-1;9.526827812E0;9.529140430E0
2.623235531E0;-1.316810995E-1;-1.149216816E-1;9.522039413E0;9.523643289E0
2.625233135E0;-1.580173075E-1;-6.464344263E-2;9.483732224E0;9.485268849E0
