"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.852247500E0;-1.451980591E-1;5.111869812E-1;9.370813293E0;9.385868973E0
2.862227500E0;3.273692322E-1;5.152285767E-1;1.037402710E1;1.039197139E1
2.872206500E0;-8.484356689E-1;-8.478369141E-1;6.906038818E0;7.009425274E0
2.882186500E0;7.241940308E-1;7.794291687E-1;1.298175430E1;1.302527971E1
2.892165500E0;-1.347198486E-2;8.071215820E-1;1.220247482E1;1.222914627E1
2.902145500E0;3.402424622E-1;3.770658875E-1;4.823719025E0;4.850382340E0
2.912124500E0;5.590873718E-1;9.982740784E-1;9.530680847E0;9.599114919E0
2.922104500E0;-1.462907867E0;1.000818787E0;8.627758484E0;8.807948350E0
2.932083500E0;5.391787720E-1;9.538165283E-1;1.348081650E1;1.352526869E1
2.942063500E0;-1.162632294E0;-2.135908356E0;8.134085083E0;8.489826765E0
2.952042500E0;4.028123474E-1;-3.677851868E-1;1.184262314E1;1.185517805E1
2.962022500E0;8.655001831E-1;2.234852600E-1;1.005608826E1;1.009573906E1
2.972001500E0;7.246430969E-1;5.833369446E-1;8.418493652E0;8.469735827E0
2.981981500E0;8.068222046E-2;2.565664673E-1;9.652677155E0;9.656423366E0
2.991960500E0;9.653425598E-1;2.722837830E-1;9.168134766E0;9.222836863E0
3.001940500E0;-3.547622681E-2;-6.697073364E-1;1.125599304E1;1.127595432E1
3.011920500E0;-2.797682190E-1;-1.386117554E-1;9.803114319E0;9.808085125E0
3.021899500E0;-3.909869385E-1;-4.311035156E-2;9.055718536E0;9.064257692E0
3.031879500E0;-1.583706665E-1;2.734812927E-1;1.087713089E1;1.088172090E1
3.041858500E0;-2.844085693E-1;-5.313949585E-1;9.208401031E0;9.228104810E0
3.051838500E0;2.170486450E-2;6.436614990E-3;8.913214874E0;8.913243625E0
3.061817500E0;1.163081360E-1;1.880090332E-1;1.029544052E1;1.029781387E1
3.071797500E0;-1.761836243E-1;1.005908203E-1;9.071435852E0;9.073704183E0
3.081776500E0;-9.340576172E-2;4.556524658E-1;9.893526306E0;9.904453876E0
3.091756500E0;-3.535647583E-1;1.526824951E-2;1.018676651E1;1.019291190E1
3.101735500E0;-1.761836243E-1;1.820214844E-1;8.765921173E0;8.769580748E0
3.111715500E0;1.023870850E-1;-4.183799744E-1;1.043270508E1;1.044159280E1
3.121694500E0;1.176703033E0;5.792953491E-1;1.186073547E1;1.193303227E1
3.131674500E0;2.698887634E-1;9.400451660E-1;1.089674011E1;1.094054249E1
3.141653500E0;-2.359094238E-1;-8.704399109E-1;5.317991180E0;5.393917787E0
3.151633500E0;-7.078779602E-1;-8.126600647E-1;1.211655350E1;1.216438968E1
3.161612500E0;-2.372566223E-1;2.168989563E-1;8.703201599E0;8.709136234E0
3.171592500E0;7.475454712E-1;2.639012146E-1;1.054886353E1;1.057861001E1
3.181571500E0;-2.225571899E0;-1.484762421E0;1.200533478E1;1.229982735E1
