"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.797928458E0;2.189347229E0;-2.701881409E-1;9.760902100E0;1.000707014E1
1.807907458E0;1.157842255E0;-3.450325012E-1;9.750573578E0;9.825137720E0
1.817886458E0;-3.082090759E-1;-1.669029236E-1;9.801318054E0;9.807583037E0
1.827865458E0;-8.175997925E-1;-8.083190918E-2;9.776469727E0;9.810930819E0
1.837844458E0;-1.903591461E0;6.436614990E-2;9.842781830E0;1.002537568E1
1.847823458E0;-2.523302765E0;2.423460388E-1;9.880503387E0;1.020049683E1
1.857802458E0;-2.825374603E0;2.680924988E-1;9.835447083E0;1.023672968E1
1.867782458E0;-3.704047394E0;2.387535095E-1;9.902507629E0;1.057528381E1
1.877761458E0;-3.003653870E0;9.774673462E-2;9.856553192E0;1.030451997E1
1.887740458E0;3.167413330E-1;-6.840774536E-2;9.781708832E0;9.787074760E0
1.897719458E0;3.670367432E-1;-4.490661621E-3;9.792785797E0;9.799662739E0
1.907698458E0;2.749781799E-1;-2.424957275E-2;9.785301361E0;9.789194235E0
1.917677458E0;3.070115662E-1;-1.901046753E-2;9.786349182E0;9.791182146E0
1.927656458E0;2.912942505E-1;-1.496887207E-2;9.775870972E0;9.780221350E0
1.937635458E0;2.911445618E-1;-2.260299683E-2;9.785600739E0;9.789956990E0
1.947614458E0;2.868035889E-1;-2.380050659E-2;9.779014435E0;9.783248238E0
1.957594458E0;2.818638611E-1;-1.960922241E-2;9.791887665E0;9.795963240E0
1.967573458E0;2.791694641E-1;-1.451980591E-2;9.789492645E0;9.793483173E0
1.977552458E0;2.945874023E-1;-1.392105103E-2;9.773475952E0;9.777924510E0
1.987531458E0;3.055146790E-1;-1.586700439E-2;9.777667236E0;9.782452022E0
1.997510458E0;3.124003601E-1;-2.948867798E-2;9.791139221E0;9.796166128E0
2.007489458E0;3.106040955E-1;-2.275268555E-2;9.785900116E0;9.790854593E0
2.017468458E0;2.942880249E-1;-2.350112915E-2;9.786498871E0;9.790950817E0
2.027447458E0;2.800675964E-1;-2.035766602E-2;9.787247314E0;9.791274804E0
2.037426458E0;2.890489197E-1;-1.032852173E-2;9.785151672E0;9.789425377E0
2.047406458E0;2.939886475E-1;-1.586700439E-2;9.796977081E0;9.801399952E0
2.057385458E0;2.859054565E-1;-2.080673218E-2;9.783056030E0;9.787254985E0
2.067364458E0;2.966830444E-1;-2.005828857E-2;9.785151672E0;9.789668861E0
2.077343458E0;3.019221497E-1;-1.706451416E-2;9.776320038E0;9.780995944E0
2.087322458E0;2.998265076E-1;-1.616638184E-2;9.786498871E0;9.791103995E0
2.097301458E0;2.909948730E-1;-1.167572021E-2;9.786049805E0;9.790382276E0
2.107280458E0;2.522254944E-1;-7.035369873E-3;9.781409454E0;9.784663413E0
2.117259458E0;-3.439846802E-1;1.408570862E-1;9.779613190E0;9.786674630E0
2.127239458E0;2.243833923E-1;-4.550537109E-2;9.788295135E0;9.790972388E0
2.137218458E0;6.938072205E-1;-1.603166199E-1;9.785750427E0;9.811624804E0
2.147197458E0;1.812730408E-1;-3.936813354E-2;9.791737976E0;9.793494900E0
2.157176458E0;-2.396516418E-1;-7.110214233E-2;9.786648560E0;9.789840573E0
2.167155458E0;-3.610491943E-1;-1.056802368E-1;9.804162140E0;9.811377075E0
2.177134458E0;6.316864014E-2;-2.541714478E-1;9.794582062E0;9.798083035E0
2.187113458E0;3.299139404E-1;-2.972817993E-1;9.800569611E0;9.810626095E0
2.197092458E0;-3.981719971E-1;-4.956193542E-1;9.798923035E0;9.819525046E0
2.207071458E0;-1.603764954E0;-7.444020081E-1;9.860295410E0;1.001756567E1
2.217051458E0;-2.452500000E0;-2.529739380E-2;9.814790039E0;1.011659526E1
2.227030458E0;-2.318678284E0;4.987628174E-1;9.847122803E0;1.012871467E1
2.237009458E0;-3.344046021E0;-2.896476746E-1;9.837692413E0;1.039455298E1
2.246988458E0;-5.088218994E0;-2.390528870E-1;9.922715607E0;1.115380670E1
2.256967458E0;-6.402785339E0;-4.462220764E-1;9.881401520E0;1.178290585E1
2.266946458E0;-4.061204681E0;-6.999444580E-1;9.912087708E0;1.073465362E1
2.276925458E0;-2.715802460E0;-9.758207703E-1;9.851463776E0;1.026543461E1
2.286904458E0;-2.717748413E0;-8.541238403E-1;9.878407745E0;1.028098359E1
2.296884458E0;-3.900139618E0;-6.773414612E-1;9.828112335E0;1.059536090E1
2.306863458E0;-4.549788666E0;-9.216334534E-1;9.935588837E0;1.096658154E1
2.316842458E0;-5.849835205E0;-6.673123169E-1;9.907597046E0;1.152503175E1
2.326821458E0;-5.556145935E0;-6.655160522E-1;9.879006500E0;1.135378521E1
2.336800625E0;-4.617447968E0;-7.692503357E-1;9.837243347E0;1.089421537E1
2.346779625E0;-5.336851959E0;-3.688330078E-1;9.946965179E0;1.129425265E1
2.356758625E0;-5.866151276E0;-2.287243652E-1;9.920769653E0;1.152760670E1
2.366737625E0;-6.853498077E0;-6.945556641E-2;9.949210510E0;1.208147548E1
2.376716625E0;-4.900060272E0;-1.972897339E-1;9.894274750E0;1.104292474E1
2.386696625E0;-3.542982330E0;-1.601669312E-2;9.896969147E0;1.051203970E1
2.396675625E0;-5.574258270E0;2.395019531E-1;9.813592529E0;1.128876941E1
2.406654625E0;-5.313949585E0;5.189707947E-1;9.952653351E0;1.129436583E1
2.416633625E0;-3.846850433E0;2.974314880E-1;9.843380585E0;1.057255244E1
2.426612625E0;-4.185596008E0;4.225712585E-1;9.870324554E0;1.072944953E1
2.436591625E0;-4.843777313E0;4.905299377E-1;9.884095917E0;1.101808288E1
