"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.527246917E0;8.217910767E-2;5.807922363E-2;9.774374084E0;9.774892089E0
6.537225917E0;8.936416626E-2;6.466552734E-2;9.756710815E0;9.757334345E0
6.547205917E0;8.726852417E-2;7.050338745E-2;9.790241089E0;9.790883877E0
6.557184917E0;7.364685059E-2;6.301895142E-2;9.774823151E0;9.775303723E0
6.567163917E0;7.185058594E-2;6.631210327E-2;9.836045837E0;9.836531783E0
6.577143917E0;7.918533325E-2;6.346801758E-2;9.780960388E0;9.781486831E0
6.587122917E0;8.936416626E-2;6.256988525E-2;9.773326263E0;9.773935093E0
6.597101917E0;7.873626709E-2;5.927673340E-2;9.747729492E0;9.748227705E0
6.607081917E0;8.876541138E-2;6.706054688E-2;9.768685913E0;9.769319366E0
6.617060917E0;8.876541138E-2;5.792953491E-2;9.815239105E0;9.815811419E0
6.627039917E0;8.217910767E-2;5.463638306E-2;9.807455292E0;9.807951766E0
6.637019917E0;9.250762939E-2;5.763015747E-2;9.786798248E0;9.787405113E0
6.646998917E0;8.936416626E-2;5.718109131E-2;9.752669220E0;9.753246257E0
6.656977917E0;8.547225952E-2;7.110214233E-2;9.763297119E0;9.763930134E0
6.666956917E0;7.813751221E-2;6.870712280E-2;9.781110077E0;9.781663482E0
6.676936917E0;8.382568359E-2;6.421646118E-2;9.818382568E0;9.818950390E0
6.686915917E0;8.038284302E-2;6.212081909E-2;9.804162140E0;9.804688453E0
6.696894917E0;8.442443848E-2;6.556365967E-2;9.783205719E0;9.783789666E0
6.706874917E0;7.993377686E-2;6.002517700E-2;9.744885406E0;9.745398094E0
6.716853917E0;7.723937988E-2;6.316864014E-2;9.767189026E0;9.767698688E0
6.726832917E0;9.101074219E-2;6.361770630E-2;9.788295135E0;9.788924958E0
6.736812917E0;8.277786255E-2;6.316864014E-2;9.817783813E0;9.818335982E0
6.746791917E0;7.484436035E-2;6.242019653E-2;9.780062256E0;9.780547821E0
6.756770917E0;8.816665649E-2;6.122268677E-2;9.773326263E0;9.773915686E0
6.766750917E0;6.586303711E-2;5.867797852E-2;9.776619415E0;9.777017349E0
6.776729917E0;7.768844604E-2;5.643264771E-2;9.794132996E0;9.794603681E0
6.786708917E0;9.160949707E-2;6.556365967E-2;9.794731750E0;9.795379572E0
6.796688917E0;8.831634521E-2;6.855743408E-2;9.797875214E0;9.798513081E0
6.806667917E0;9.026229858E-2;6.616241455E-2;9.778116302E0;9.778756729E0
6.816646917E0;9.550140381E-2;5.643264771E-2;9.781409454E0;9.782038442E0
6.826626917E0;7.304809570E-2;6.451583862E-2;9.769134979E0;9.769621106E0
6.836605917E0;8.367599487E-2;6.661148071E-2;9.768536224E0;9.769121697E0
6.846584917E0;8.726852417E-2;6.706054688E-2;9.764195251E0;9.764815504E0
6.856563917E0;7.035369873E-2;6.137237549E-2;9.788444824E0;9.788890044E0
6.866543917E0;9.415420532E-2;6.496490479E-2;9.797126770E0;9.797794568E0
6.876522917E0;8.008346558E-2;5.478607178E-2;9.806407471E0;9.806887496E0
6.886501917E0;7.738906860E-2;5.269042969E-2;9.784552917E0;9.785000825E0
6.896481917E0;-8.592132568E-2;1.597178650E-1;9.149124298E0;9.150921685E0
6.906460917E0;-7.424560547E-2;1.276844788E-1;9.781409454E0;9.782524554E0
6.916439917E0;3.995191956E-1;-1.013392639E-1;1.061861847E1;1.062661486E1
6.926419917E0;1.995350647E-1;1.945953369E-3;9.988428955E0;9.990421964E0
6.936398917E0;2.212399292E-1;2.245330811E-2;9.448202362E0;9.450818966E0
6.946377917E0;9.026229858E-2;6.481521606E-2;9.688752136E0;9.689389364E0
6.956357917E0;1.856140137E-1;1.721420288E-2;9.917177124E0;9.918928924E0
6.966336917E0;4.969665527E-2;7.723937988E-2;9.723180542E0;9.723614324E0
6.976315917E0;2.185455322E-2;8.891510010E-2;9.661808167E0;9.662242005E0
6.986295917E0;1.267863464E-1;3.682342529E-2;9.964778137E0;9.965652717E0
6.996274917E0;7.649093628E-2;7.499404907E-2;9.653724976E0;9.654319286E0
7.006253917E0;7.424560547E-2;6.406677246E-2;9.723479919E0;9.723974429E0
7.016233917E0;8.816665649E-2;6.511459351E-2;9.815987549E0;9.816599453E0
